packet_count,avg_packet_size,std_packet_size,min_packet_size,max_packet_size,flow_duration,avg_time_diff,packet_rate,burst_rate,size_variation,max_time_diff,min_time_diff,time_variation,idle_time,label
50,1177.28,395.119781332193,77,1334,0.19916105270385742,0.00406451127967056,251.05184105702676,0.8163265306122449,0.3356209066633019,0.05150294303894043,0.0,0.010606286655458685,0.05150294303894043,0
50,1334.0,0.0,1334,1334,0.019681692123413086,0.0004016671861921038,2540.3029060503195,1.0,0.0,0.0015079975128173828,0.0,0.0005372139310956367,0.0015079975128173828,0
50,82.24,124.97272662465198,54,694,0.3128182888031006,0.006384046710267359,159.83669098957563,0.6326530612244898,1.5196099842539155,0.06916427612304688,0.0,0.01177172011919436,0.06916427612304688,0
50,1323.04,76.72000000000001,786,1334,0.03312540054321289,0.0006760285825145488,1509.3701452645225,1.0,0.05798766472821105,0.0020165443420410156,0.0,0.0005375388104691355,0.0020165443420410156,0
50,1323.04,76.72000000000001,786,1334,0.020253896713256836,0.0004133448308827926,2468.538877676675,1.0,0.05798766472821105,0.0014226436614990234,0.0,0.0005504042272735403,0.0014226436614990234,0
50,1334.0,0.0,1334,1334,0.018497705459594727,0.0003775041930529536,2702.8918379835327,1.0,0.0,0.0013663768768310547,0.0,0.0005211612284875043,0.0013663768768310547,0
50,1334.0,0.0,1334,1334,0.017055749893188477,0.0003480765284324179,2931.3908167210234,1.0,0.0,0.001481771469116211,0.0,0.0005128009589579071,0.001481771469116211,0
50,54.0,0.0,54,54,0.07846570014953613,0.0016013408193782885,637.212982127624,1.0,0.0,0.004004478454589844,0.0,0.0009907264777200104,0.004004478454589844,0
50,1334.0,0.0,1334,1334,0.01811671257019043,0.00036972882796307,2759.7302808670433,1.0,0.0,0.0014925003051757812,0.0,0.0005642837122253154,0.0014925003051757812,0
50,1334.0,0.0,1334,1334,0.016896963119506836,0.00034483598203075174,2958.9365088790205,1.0,0.0,0.0012164115905761719,0.0,0.0004967690448976477,0.0012164115905761719,0
50,1308.16,154.05769828216958,249,1334,0.017425537109375,0.00035562320631377553,2869.187359839917,1.0,0.11776670909093907,0.0013964176177978516,0.0,0.0005143356085460534,0.0013964176177978516,0
50,1323.04,76.72000000000001,786,1334,0.017626523971557617,0.00035972497901137995,2836.4732381403114,1.0,0.05798766472821105,0.0012786388397216797,0.0,0.0005016660275442842,0.0012786388397216797,0
50,60.72,5.956643350075611,54,66,0.07705187797546387,0.0015724873056217115,648.9050287767527,0.9591836734693877,0.0981001853092132,0.006511211395263672,0.0,0.0012958769335083696,0.006511211395263672,0
50,1323.04,76.72000000000001,786,1334,0.0167391300201416,0.0003416148983702368,2986.8346267227535,1.0,0.05798766472821105,0.00146484375,0.0,0.0005184379584443736,0.00146484375,0
50,1334.0,0.0,1334,1334,0.018014192581176758,0.0003676365832893216,2775.4352208392534,1.0,0.0,0.0016758441925048828,0.0,0.0005352777590805214,0.0016758441925048828,0
50,1334.0,0.0,1334,1334,0.017504215240478516,0.0003572288824587452,2856.2916429831466,1.0,0.0,0.0013284683227539062,0.0,0.0005165275951717385,0.0013284683227539062,0
50,1334.0,0.0,1334,1334,0.016421079635620117,0.00033512407419632894,3044.681374674867,1.0,0.0,0.0012314319610595703,0.0,0.000506269040905552,0.0012314319610595703,0
50,1334.0,0.0,1334,1334,0.01682281494140625,0.00034332275390625,2971.977531501583,1.0,0.0,0.0013802051544189453,0.0,0.000522859433255208,0.0013802051544189453,0
50,1334.0,0.0,1334,1334,0.01599574089050293,0.0003264436916429169,3125.636674510643,1.0,0.0,0.0013954639434814453,0.0,0.0004745232775281965,0.0013954639434814453,0
50,65.76,1.68,54,66,0.10691714286804199,0.0021819825075110612,467.6474792656082,0.9387755102040817,0.025547444866979244,0.008034467697143555,0.0,0.0016803963787015747,0.008034467697143555,0
50,1334.0,0.0,1334,1334,0.017427682876586914,0.0003556669974813656,2868.8341140894963,1.0,0.0,0.0014078617095947266,0.0,0.000488369753891323,0.0014078617095947266,0
50,1334.0,0.0,1334,1334,0.016000747680664062,0.0003265458710339605,3124.658693401234,1.0,0.0,0.0010025501251220703,0.0,0.00046896638212071503,0.0010025501251220703,0
50,1334.0,0.0,1334,1334,0.02171492576599121,0.00044316175032635126,2302.4576773191866,1.0,0.0,0.0014452934265136719,0.0,0.0005135722133087857,0.0014452934265136719,0
50,1334.0,0.0,1334,1334,0.017415761947631836,0.00035542371321697626,2870.7976919210587,1.0,0.0,0.0013494491577148438,0.0,0.0004793159771448366,0.0013494491577148438,0
50,1334.0,0.0,1334,1334,0.01843118667602539,0.00037614666685766105,2712.6461379123634,1.0,0.0,0.0013146400451660156,0.0,0.0004514275124364786,0.0013146400451660156,0
50,54.0,0.0,54,54,0.08449482917785645,0.0017243842689358458,591.7451841883734,0.9795918367346939,0.0,0.0070002079010009766,0.0,0.0012830677710084356,0.0070002079010009766,0
50,1308.56,178.08,62,1334,0.01780080795288086,0.00036328179495675225,2808.703482946434,1.0,0.13608852468661084,0.0012924671173095703,0.0,0.00048375096486417545,0.0012924671173095703,0
50,1334.0,0.0,1334,1334,0.02430105209350586,0.0004959398386429767,2057.439421478374,1.0,0.0,0.0014562606811523438,0.0,0.0005057431936330766,0.0014562606811523438,0
50,1334.0,0.0,1334,1334,0.02516627311706543,0.0005135974105523558,1986.7070924778095,1.0,0.0,0.0019991397857666016,0.0,0.0005328339566488283,0.0019991397857666016,0
50,1334.0,0.0,1334,1334,0.018967151641845703,0.0003870847273846062,2635.9974837872355,1.0,0.0,0.0014197826385498047,0.0,0.0005030105092180294,0.0014197826385498047,0
50,1239.36,321.7907866922233,54,1334,0.5242176055908203,0.010698318481445312,95.38005608108381,0.9591836734693877,0.25964270787550076,0.27692556381225586,0.0,0.04915533055102419,0.27692556381225586,0
50,55.2,3.6000000000000005,54,66,0.12331032752990723,0.002516537296528719,405.4777529491221,0.9591836734693877,0.06521739012287338,0.03086709976196289,0.0,0.004280465423458172,0.03086709976196289,0
50,1319.44,101.91999999999999,606,1334,0.05786848068237305,0.0011809894016810826,864.013283174838,0.9795918367346939,0.07724489171372331,0.030857563018798828,0.0,0.004311515371784352,0.030857563018798828,0
50,1334.0,0.0,1334,1334,0.02271437644958496,0.0004635587030527543,2201.152162763896,1.0,0.0,0.0014743804931640625,0.0,0.0005080301966997609,0.0014743804931640625,0
50,1334.0,0.0,1334,1334,0.02501082420349121,0.0005104249837447186,1999.0545109069205,1.0,0.0,0.0014727115631103516,0.0,0.0005340114490326374,0.0014727115631103516,0
50,1334.0,0.0,1334,1334,0.022076845169067383,0.0004505478605932119,2264.713771525743,1.0,0.0,0.001056671142578125,0.0,0.0004991962219843733,0.001056671142578125,0
50,54.0,0.0,54,54,0.09822940826416016,0.002004681801309391,509.00735203645434,1.0,0.0,0.004483222961425781,0.0,0.00108671617226827,0.004483222961425781,0
50,1334.0,0.0,1334,1334,0.0225374698638916,0.00045994836456921635,2218.4292146692674,1.0,0.0,0.0014672279357910156,0.0,0.0005218503015432276,0.0014672279357910156,0
50,1334.0,0.0,1334,1334,0.029593706130981445,0.0006039531863465601,1689.4913495240662,1.0,0.0,0.0016415119171142578,0.0,0.0005165713119362992,0.0016415119171142578,0
50,1334.0,0.0,1334,1334,0.022008419036865234,0.00044915140891561703,2271.754648146379,1.0,0.0,0.0010099411010742188,0.0,0.0004975828925018397,0.0010099411010742188,0
50,1334.0,0.0,1334,1334,0.025127410888671875,0.0005128043038504464,1989.7796252026615,1.0,0.0,0.0016283988952636719,0.0,0.000522340236383604,0.0016283988952636719,0
50,54.0,0.0,54,54,0.10398507118225098,0.0021221443098418565,480.8336292691316,1.0,0.0,0.004002571105957031,0.0009968280792236328,0.0008525348169531987,0.004002571105957031,0
50,679.68,587.8764985947304,54,1334,2.958402156829834,0.06037555422101702,16.901009547859935,0.6326530612244898,0.8649312878557543,1.095015287399292,0.0,0.19287676448208746,1.095015287399292,0
50,1334.0,0.0,1334,1334,0.025761842727661133,0.0005257518924012476,1940.7796153766772,1.0,0.0,0.0035104751586914062,0.0,0.0006983719838061005,0.0035104751586914062,0
50,1265.1,275.02590787051315,77,1334,0.26976871490478516,0.005505483977648677,185.34326589494094,0.9795918367346939,0.21739459936219946,0.2423262596130371,0.0,0.03418735236585767,0.2423262596130371,0
50,1334.0,0.0,1334,1334,0.017901182174682617,0.00036533024846291054,2792.955602401942,1.0,0.0,0.0013985633850097656,0.0,0.000487974925081713,0.0013985633850097656,0
50,1334.0,0.0,1334,1334,0.021998167037963867,0.0004489421844482422,2272.813325782527,1.0,0.0,0.003999233245849609,0.0,0.0007300622317452612,0.003999233245849609,0
50,1334.0,0.0,1334,1334,0.02398371696472168,0.0004894636115249322,2084.660831042673,0.9795918367346939,0.0,0.006982326507568359,0.0,0.0010499419370869495,0.006982326507568359,0
50,54.0,0.0,54,54,0.08215212821960449,0.0016765740452980508,608.6195508750977,0.9795918367346939,0.0,0.0064775943756103516,0.0,0.001229130872236647,0.0064775943756103516,0
50,1319.52,101.36000000000001,610,1334,0.020686626434326172,0.00042217604968012597,2416.9036577843917,1.0,0.07681581175214032,0.0011682510375976562,0.0,0.0004931107230282755,0.0011682510375976562,0
50,1334.0,0.0,1334,1334,0.08515572547912598,0.0017378719485535913,587.152684872274,0.9387755102040817,0.0,0.02517247200012207,0.0,0.004775789936729795,0.02517247200012207,0
50,74.52,92.54366320823918,54,689,1.0279645919799805,0.020978869224081233,48.63976030918917,0.6326530612244898,1.241863418765107,0.26267480850219727,0.0,0.05756060176031174,0.26267480850219727,0
50,1334.0,0.0,1334,1334,0.03258872032165527,0.0006650759249317402,1534.226115060457,0.9795918367346939,0.0,0.013580799102783203,0.0,0.0019366359694489108,0.013580799102783203,0
50,1157.7,416.0537104749818,54,1334,0.1468491554260254,0.0029969215393066406,340.4831261835954,0.9183673469387755,0.35937955438853086,0.06586503982543945,0.0,0.010966643788818196,0.06586503982543945,0
50,56.4,13.576450198781712,54,150,1.8381567001342773,0.03751340204355668,27.201148191119568,0.7142857142857143,0.2407171978380233,0.8076260089874268,0.0,0.12929818646067606,0.8076260089874268,0
50,1334.0,0.0,1334,1334,0.02182912826538086,0.00044549241357920124,2290.4125615831636,1.0,0.0,0.0020036697387695312,0.0,0.0005295235731418527,0.0020036697387695312,0
50,1334.0,0.0,1334,1334,0.018837690353393555,0.0003844426602733378,2654.1123115277023,1.0,0.0,0.002004384994506836,0.0,0.0005428313829056593,0.002004384994506836,0
50,1334.0,0.0,1334,1334,0.07666778564453125,0.0015646486866230868,652.1558882101125,0.8979591836734694,0.0,0.02113652229309082,0.0,0.0034131194892877315,0.02113652229309082,0
50,595.74,568.4700452970235,54,1334,2.500413179397583,0.05102884039586904,19.99668711367104,0.7551020408163265,0.9542250719152624,1.7641565799713135,0.0,0.2511441504234351,1.7641565799713135,0
50,1334.0,0.0,1334,1334,0.022084712982177734,0.00045070842820770884,2263.9069900232766,1.0,0.0,0.00400543212890625,0.0,0.0007088576029742789,0.00400543212890625,0
50,1334.0,0.0,1334,1334,0.016999006271362305,0.0003469184953339246,2941.175385577856,1.0,0.0,0.0010018348693847656,0.0,0.0004759683840738441,0.0010018348693847656,0
50,54.0,0.0,54,54,0.09792017936706543,0.001998371007491131,510.6147650915332,0.9387755102040817,0.0,0.021633148193359375,0.0,0.0032291800302882965,0.021633148193359375,0
50,1334.0,0.0,1334,1334,0.018647432327270508,0.0003805598434136838,2681.1905216763216,1.0,0.0,0.0011076927185058594,0.0,0.0004726728133351748,0.0011076927185058594,0
50,1334.0,0.0,1334,1334,0.017998695373535156,0.00036732031374561545,2777.8247888302985,1.0,0.0,0.0010020732879638672,0.0,0.00048204754439452906,0.0010020732879638672,0
50,1334.0,0.0,1334,1334,0.017511367797851562,0.00035737485301737883,2855.125050887411,1.0,0.0,0.0010063648223876953,0.0,0.000473982786139296,0.0010063648223876953,0
50,54.0,0.0,54,54,0.05359792709350586,0.001093835246806242,932.8544937620233,1.0,0.0,0.0029997825622558594,0.0,0.0006060770493760433,0.0029997825622558594,0
50,1220.38,346.4241844906328,54,1334,0.2841310501098633,0.005798592859384965,175.9745160064374,0.9183673469387755,0.2838658321234098,0.1474440097808838,0.0,0.023766705285766472,0.1474440097808838,0
50,55.94,13.579999999999998,54,151,0.46130990982055664,0.009414487955521564,108.38677112459641,0.9183673469387755,0.24276009576760643,0.20105385780334473,0.0,0.031985194348827135,0.20105385780334473,0
50,1062.54,478.672798892939,54,1334,0.6772017478942871,0.013820443834577287,73.8331321830447,0.8367346938775511,0.4504986150567888,0.18101286888122559,0.0,0.038942416646528345,0.18101286888122559,0
50,1334.0,0.0,1334,1334,0.032745361328125,0.0006682726801658163,1526.8872012676504,0.9591836734693877,0.0,0.00599980354309082,0.0,0.001318748802399385,0.00599980354309082,0
50,247.44,427.94000327148666,54,1354,1.9506099224090576,0.039808365763450156,25.632994989205045,0.6122448979591837,1.7294697766812839,0.4716155529022217,0.0,0.08337905261942609,0.4716155529022217,0
50,1334.0,0.0,1334,1334,0.016492128372192383,0.00033657404841208946,3031.565563043856,1.0,0.0,0.001402139663696289,0.0,0.0004896213120283481,0.001402139663696289,0
50,1079.02,476.54475088914785,54,1334,0.8358304500579834,0.01705776428689762,59.8206731710459,0.8571428571428571,0.4416458920571462,0.4425203800201416,0.0,0.0660177467306014,0.4425203800201416,0
50,956.7,555.3395447831894,54,1334,1.3561110496520996,0.027675735707185706,36.87010967333203,0.8367346938775511,0.5804740714986049,0.33476829528808594,0.0,0.07397438824885154,0.33476829528808594,0
50,1329.34,32.620000000000005,1101,1334,0.024984121322631836,0.0005098800269924865,2001.1910030114352,1.0,0.0245384927674346,0.0014879703521728516,0.0,0.0005520583413539807,0.0014879703521728516,0
50,1319.12,104.16,590,1334,0.02337336540222168,0.00047700745718819756,2139.0955065350186,1.0,0.0789617320039407,0.002219676971435547,0.0,0.0005615815213410657,0.002219676971435547,0
50,1122.76,436.93613080174543,77,1334,1.8950159549713135,0.03867379499941456,26.384988202259592,0.9183673469387755,0.3891625373299573,1.7580513954162598,0.0,0.24841038867159537,1.7580513954162598,0
50,1323.48,73.64,808,1334,0.02616143226623535,0.0005339067809435786,1911.1372937801689,1.0,0.05564118834010246,0.0014607906341552734,0.0,0.0005563946260252991,0.0014607906341552734,0
50,1334.0,0.0,1334,1334,0.017682790756225586,0.0003608732807392977,2827.448067513323,1.0,0.0,0.0014827251434326172,0.0,0.0005255836127406093,0.0014827251434326172,0
50,82.32,106.39519538024261,54,531,1.974679946899414,0.040299590753049265,25.320546125949374,0.7755102040816326,1.292458625944898,1.7308387756347656,0.0,0.24419689433829703,1.7308387756347656,0
50,1334.0,0.0,1334,1334,0.017350435256958008,0.0003540905154481226,2881.606003166208,1.0,0.0,0.0013422966003417969,0.0,0.0004881142945887918,0.0013422966003417969,0
50,1334.0,0.0,1334,1334,0.016648530960083008,0.0003397659379608777,3003.0876016792436,1.0,0.0,0.0013401508331298828,0.0,0.0004916832372540051,0.0013401508331298828,0
50,1327.86,42.980000000000004,1027,1334,0.023776769638061523,0.0004852401966951331,2102.804458159274,1.0,0.0323678700824124,0.002390623092651367,0.0,0.0005678237247291694,0.002390623092651367,0
50,105.9,136.53310953757702,54,530,1.3906629085540771,0.028380875684777086,35.95405021475447,0.7755102040816326,1.289264478265463,0.32437801361083984,0.0,0.07790008046840707,0.32437801361083984,0
50,1334.0,0.0,1334,1334,0.02510380744934082,0.0005123226010069555,1991.6504080302298,1.0,0.0,0.0021240711212158203,0.0,0.000594293928301723,0.0021240711212158203,0
50,1334.0,0.0,1334,1334,0.017247915267944336,0.0003519982707743742,2898.733005716644,1.0,0.0,0.001470327377319336,0.0,0.0005126145709203148,0.001470327377319336,0
50,54.7,4.9,54,89,0.10188913345336914,0.0020793700704769213,490.7246492407718,0.9387755102040817,0.0895795230424219,0.005866050720214844,0.0,0.0013967491184715263,0.005866050720214844,0
50,1334.0,0.0,1334,1334,0.019864320755004883,0.0004053943011225486,2516.949039818698,1.0,0.0,0.0020017623901367188,0.0,0.0005503754638981957,0.0020017623901367188,0
50,1334.0,0.0,1334,1334,0.016447782516479492,0.00033566903094856107,3039.738652383947,1.0,0.0,0.0011725425720214844,0.0,0.0004830058116913773,0.0011725425720214844,0
50,1334.0,0.0,1334,1334,0.021546602249145508,0.0004397265765131736,2320.4437979628474,1.0,0.0,0.001424551010131836,0.0,0.0005187067354060108,0.001424551010131836,0
50,1334.0,0.0,1334,1334,0.027016401290893555,0.0005513551283855828,1850.6591163841108,1.0,0.0,0.003996849060058594,0.0,0.0007553396423350663,0.003996849060058594,0
50,1172.88,405.41710077400535,54,1334,0.27562975883483887,0.005625097119078344,181.40210552466164,0.9183673469387755,0.3456594881218418,0.1530017852783203,0.0,0.024528716064647592,0.1530017852783203,0
50,1334.0,0.0,1334,1334,0.07947158813476562,0.0016218691456074618,629.1477498532263,0.9795918367346939,0.0,0.05844593048095703,0.0,0.008228970539270125,0.05844593048095703,0
50,1324.9,63.7,879,1334,0.019982337951660156,0.00040780281534000316,2502.0844926383356,1.0,0.04807910027316846,0.002985239028930664,0.0,0.0006350064949437116,0.002985239028930664,0
50,688.98,590.8903278951179,54,1334,6.756409168243408,0.1378859013927226,7.400379603211604,0.7142857142857143,0.8576305945564273,6.20309853553772,0.0,0.8757770216462005,6.20309853553772,0
50,205.94,350.1267433373235,54,1354,6.8491902351379395,0.1397793925538355,7.300131983976211,0.5510204081632653,1.7001395631600658,6.176187038421631,0.0,0.8715588092042901,6.176187038421631,0
50,1245.24,309.7040238679504,54,1334,0.12219357490539551,0.0024937464266407247,409.1834685681471,0.8775510204081632,0.24871030774729375,0.05737900733947754,0.0,0.00845625968840196,0.05737900733947754,0
50,1240.0,319.5288406388381,77,1334,0.5484168529510498,0.011192180672470404,91.17135726152746,0.8775510204081632,0.25768454869447865,0.4271411895751953,0.0,0.06067861715442705,0.4271411895751953,0
50,63.24,64.68,54,516,0.6223130226135254,0.012700265767622967,80.34528900701216,0.7959183673469388,1.0227703823091339,0.3712348937988281,0.0,0.05305722653043768,0.3712348937988281,0
50,1334.0,0.0,1334,1334,0.01699972152709961,0.00034693309238978794,2941.0516442080793,1.0,0.0,0.0014083385467529297,0.0,0.0004929062441883104,0.0014083385467529297,0
50,1334.0,0.0,1334,1334,0.017214298248291016,0.00035131220914879626,2904.3934806626753,1.0,0.0,0.0011260509490966797,0.0,0.0004823542732204847,0.0011260509490966797,0
50,1334.0,0.0,1334,1334,0.017688512802124023,0.00036099005718620455,2826.533469819269,1.0,0.0,0.0013437271118164062,0.0,0.000499005996228349,0.0013437271118164062,0
50,1334.0,0.0,1334,1334,0.02368640899658203,0.0004833961019710619,2110.8260513935793,1.0,0.0,0.001459360122680664,0.0,0.0005696484058884448,0.001459360122680664,0
50,1334.0,0.0,1334,1334,0.01734781265258789,0.00035403699290995695,2882.0416129481687,1.0,0.0,0.0013358592987060547,0.0,0.00048795354591095046,0.0013358592987060547,0
50,54.0,0.0,54,54,0.09587430953979492,0.001956618562036631,521.510702181843,0.9591836734693877,0.0,0.006958961486816406,0.0,0.0012298376672505477,0.006958961486816406,0
50,1334.0,0.0,1334,1334,0.01691150665283203,0.0003451327888333068,2956.3920373463625,1.0,0.0,0.0014231204986572266,0.0,0.0005089164240831592,0.0014231204986572266,0
50,1228.98,326.783383298478,54,1334,2.036349058151245,0.04155814404390296,24.55373514973837,0.9795918367346939,0.265898048001253,2.0185444355010986,0.0,0.2853538687358526,2.0185444355010986,0
50,904.4,548.2677083323438,54,1334,2.604457139968872,0.05315218652997698,19.197851266136144,0.9387755102040817,0.6062225870479004,2.371553421020508,0.0,0.3357055440768304,2.371553421020508,0
50,170.64,323.9114545674481,54,1354,3.451352119445801,0.07043575753971022,14.487071670032048,0.7755102040816326,1.898215264118805,2.2920515537261963,0.0,0.32770091130400003,2.2920515537261963,0
50,832.54,590.8350094569549,54,1354,7.537886381149292,0.1538344159418223,6.633158267267262,0.6938775510204082,0.7096776235943947,3.281012773513794,0.0,0.5028805151621174,3.281012773513794,0
50,66.24,17.684524307993133,54,97,7.515807151794434,0.1533838194243762,6.652644531388454,0.5102040816326531,0.2669765102810481,3.360440969467163,0.0,0.5098709934562855,3.360440969467163,0
50,847.22,550.989375215167,54,1334,2.039226770401001,0.04161687286532655,24.519085472324566,0.8775510204081632,0.6503498200760336,1.3022828102111816,0.0,0.18911137393761224,1.3022828102111816,0
50,1091.06,470.31803750228414,54,1334,4.161196708679199,0.08492238180977958,12.015771299621916,0.9387755102040817,0.43106523662421764,4.113961219787598,0.0,0.5815436008895258,4.113961219787598,0
50,121.38,257.92602737994474,54,1354,4.855163812637329,0.09908497576810876,10.298311577365375,0.7142857142857143,2.124946657233466,2.300966262817383,0.0,0.4232062732066869,2.300966262817383,0
50,1145.4,434.8992986887884,54,1334,2.576434373855591,0.05258029334399165,19.40665793808593,0.8775510204081632,0.3796920711621235,2.3227579593658447,0.0,0.3284060201741487,2.3227579593658447,0
50,1238.66,293.99446321317004,77,1334,0.04248690605163574,0.000867079715339505,1176.8054641062984,1.0,0.2373487986823028,0.004666805267333984,0.0,0.0009665466116305514,0.004666805267333984,0
50,109.48,137.22058737667606,54,530,4.225923299789429,0.08624333264876385,11.831731108503629,0.8163265306122449,1.253384966416616,4.064467668533325,0.0,0.5742332934265594,4.064467668533325,0
50,1219.46,347.5685952441618,54,1334,0.040838003158569336,0.0008334286358891701,1224.3197956096142,1.0,0.2850184466560144,0.002573728561401367,0.0,0.0007050454172716216,0.002573728561401367,0
50,1334.0,0.0,1334,1334,0.05650925636291504,0.001153250129855409,884.7951366366937,0.9591836734693877,0.0,0.005490541458129883,0.0,0.0012707410642597463,0.005490541458129883,0
50,435.06,512.3348674451115,54,1354,2.3130788803100586,0.04720569143489915,21.616201163488444,0.7551020408163265,1.177618871575168,1.3001532554626465,0.0,0.1883894984896343,1.3001532554626465,0
50,1334.0,0.0,1334,1334,0.035292863845825195,0.0007202625274658203,1416.6768540394407,0.9795918367346939,0.0,0.005012989044189453,0.0,0.001111166501466127,0.005012989044189453,0
50,54.0,0.0,54,54,0.12111592292785645,0.0024717535291399273,412.8242263038882,0.9591836734693877,0.0,0.006682634353637695,0.0,0.0014218504400733685,0.006682634353637695,0
50,1334.0,0.0,1334,1334,0.01750349998474121,0.00035721428540288184,2856.4083546279717,1.0,0.0,0.0013523101806640625,0.0,0.0005159212759161585,0.0013523101806640625,0
50,1334.0,0.0,1334,1334,0.016472339630126953,0.0003361701965332031,3035.207257462139,1.0,0.0,0.0014760494232177734,0.0,0.0005129492275347434,0.0014760494232177734,0
50,63.88,16.447054447529503,54,97,1.8983790874481201,0.03874243035608409,26.338245080947956,0.5918367346938775,0.25746797417128253,1.1415071487426758,0.0,0.16211732739186788,1.1415071487426758,0
50,1334.0,0.0,1334,1334,0.020474672317504883,0.00041785045545928334,2441.9222589948577,1.0,0.0,0.003232717514038086,0.0,0.0006914790948208509,0.003232717514038086,0
50,1334.0,0.0,1334,1334,0.01854848861694336,0.00037854058401925225,2695.492098597764,1.0,0.0,0.0014951229095458984,0.0,0.0005174465428837995,0.0014951229095458984,0
50,659.52,591.9359505892509,54,1334,0.3657371997833252,0.007464024485373984,136.70981054104158,0.8775510204081632,0.8975253967911898,0.1391589641571045,0.0,0.02761050837123976,0.1391589641571045,0
50,54.0,0.0,54,54,0.08137774467468262,0.0016607702994833188,614.4110504515472,0.9795918367346939,0.0,0.008064508438110352,0.0,0.0012159414911954575,0.008064508438110352,0
50,1334.0,0.0,1334,1334,0.028235673904418945,0.0005762382429473254,1770.7468014557892,0.9795918367346939,0.0,0.0070607662200927734,0.0,0.0010624712657013023,0.0070607662200927734,0
50,902.72,574.7153396247572,54,1354,2.0252037048339844,0.04133068785375478,24.688862257061928,0.7142857142857143,0.6366485056142643,1.1762642860412598,0.0,0.16817476827761774,1.1762642860412598,0
50,968.9,555.8070258641932,54,1334,0.27469921112060547,0.005606106349400112,182.01660565178017,0.8571428571428571,0.5736474613381626,0.06876254081726074,0.0,0.015995852575289782,0.06876254081726074,0
50,524.4,562.7751949046796,54,1334,0.8347680568695068,0.01703608279325524,59.896805695585485,0.7755102040816326,1.0731792407160572,0.4143655300140381,0.0,0.06180954141991605,0.4143655300140381,0
50,1334.0,0.0,1334,1334,0.02422308921813965,0.0004943487595538704,2064.0610901712935,1.0,0.0,0.0015156269073486328,0.0,0.0005340812479540481,0.0015156269073486328,0
50,334.74,475.1479689528305,54,1354,0.904578685760498,0.018460789505316287,55.274290133946586,0.7551020408163265,1.4194538075323437,0.3663451671600342,0.0,0.05544041727159834,0.3663451671600342,0
50,64.1,16.811008298136077,54,97,3.143265962600708,0.06414828495103486,15.907016678796666,0.46938775510204084,0.2622622158482662,2.160254955291748,0.0,0.3040943420071796,2.160254955291748,0
50,790.78,602.0233314415647,54,1354,3.8125336170196533,0.07780680851060517,13.114635019127029,0.7346938775510204,0.7613031825289733,2.175733804702759,0.0,0.3206497694965662,2.175733804702759,0
50,1177.3,400.12599265731285,66,1334,4.108802318572998,0.08385310854230608,12.168993286679193,0.9591836734693877,0.33986748689157,3.651001214981079,0.0,0.5183327504300801,3.651001214981079,0
50,168.6,266.9317515770651,54,1354,4.2002646923065186,0.08571968759809222,11.904008856292894,0.7959183673469388,1.5832250889314354,3.5754833221435547,0.0,0.506522201711615,3.5754833221435547,0
50,876.96,558.8595515869797,54,1334,0.05865955352783203,0.0011971337454659598,852.3615443941736,0.9795918367346939,0.6372691467680516,0.022048234939575195,0.0,0.0031019171379059766,0.022048234939575195,0
50,1139.38,427.8483792186199,54,1334,0.03255748748779297,0.0006644385201590401,1535.697873519042,0.9795918367346939,0.37550982011542244,0.0068209171295166016,0.0,0.0010548399506090326,0.0068209171295166016,0
50,1305.5,177.06837662326947,77,1334,0.01869821548461914,0.0003815962343799825,2673.9089691290533,1.0,0.13563261316555866,0.002239227294921875,0.0,0.000551404149483133,0.002239227294921875,0
50,1334.0,0.0,1334,1334,0.017998695373535156,0.00036732031374561545,2777.8247888302985,1.0,0.0,0.0010044574737548828,0.0,0.0004820483048625851,0.0010044574737548828,0
50,1334.0,0.0,1334,1334,0.017084836959838867,0.0003486701420375279,2926.4003933507943,1.0,0.0,0.0010747909545898438,0.0,0.00047848563715301233,0.0010747909545898438,0
50,92.26,150.44172426557734,54,695,0.09839367866516113,0.002008034258472676,508.1575617534247,0.9591836734693877,1.6306278195854056,0.008058786392211914,0.0,0.0015033037890297158,0.008058786392211914,0
50,1334.0,0.0,1334,1334,0.016583681106567383,0.0003384424715625997,3014.8303533072126,1.0,0.0,0.0013599395751953125,0.0,0.0004887305634612254,0.0013599395751953125,0
50,1334.0,0.0,1334,1334,0.018419981002807617,0.00037591797964913506,2714.2962686069377,1.0,0.0,0.001322031021118164,0.0,0.0004954224672462233,0.001322031021118164,0
50,1334.0,0.0,1334,1334,0.016518354415893555,0.000337109273793746,3026.7526648556036,1.0,0.0,0.0014426708221435547,0.0,0.00048800449846076756,0.0014426708221435547,0
50,1309.7,170.1,119,1334,0.018472671508789062,0.00037699329609773596,2706.554567467107,1.0,0.12987707098581577,0.0015058517456054688,0.0,0.0005070081671395627,0.0015058517456054688,0
50,1328.6,37.8,1064,1334,0.0190279483795166,0.0003883254771329919,2627.5755760534657,1.0,0.028451001032326506,0.0013279914855957031,0.0,0.000513733547134413,0.0013279914855957031,0
50,66.86,88.32168703098915,54,685,0.0883629322052002,0.001803325147044902,565.8417269603752,0.9795918367346939,1.3209944018844564,0.007118701934814453,0.0,0.0012317783045919456,0.007118701934814453,0
50,1334.0,0.0,1334,1334,0.01767444610595703,0.00036070298175422513,2828.7829172893603,1.0,0.0,0.0010631084442138672,0.0,0.00047731651142655945,0.0010631084442138672,0
